"ID番号","PCD-400A"
"タイトル",""
2.68,3058.77534756098,81.6899642926829
2.70,3063.44018292683,83.1264606829268
2.72,3055.77121341463,85.6671036097561
2.74,3052.1375,78.2877436585366
2.76,3050.01907317073,76.6305052682927
2.78,3046.71254268293,74.7154192682927
2.80,3045.63680487805,73.2480742926829
2.82,3044.59411585366,72.7547879512195
2.84,3047.64617073171,69.293925902439
2.86,3033.90944512195,68.3055343170732
2.88,3025.44565243902,67.2630121951219
2.90,3021.90117073171,72.3031908536585
2.92,3031.5348902439,75.6747084146341
2.94,3035.80479268293,79.7465034146341
2.96,3047.89238414634,80.8980141707317
2.98,3049.60926829268,80.8943763658537
3.00,3056.14631707317,83.8656626341463
3.02,3071.99155487805,85.2870257560976
3.04,3078.18489634146,88.834394804878
3.06,3093.58232317073,90.0502219512195
3.08,3090.95329268293,92.5516493414634
3.10,3063.8648597561,90.642602097561
3.12,3052.41841463415,85.0168823658537
3.14,3041.58502439024,84.4353428780488
3.16,3019.53157317073,87.1510369756098
3.18,3027.20384756098,90.5654078780488
3.20,3026.22395121951,92.621495195122
3.22,3034.45805487805,89.9556390243902
3.24,3050.12317682927,90.4723528292683
3.26,3055.51508536585,92.6789725121951
3.28,3053.87256097561,91.7791978536585
3.30,3056.45036585366,86.303501195122
3.32,3047.3817804878,85.4071460731707
3.34,3049.86870121951,84.9460906829268
3.36,3041.48257317073,82.4499017317073
3.38,3031.51671341463,83.3258123902439
3.40,3037.35973780488,88.3873085853659
3.42,3034.84968292683,91.0503272682927
3.44,3049.07718292683,88.5952455121951
3.46,3060.72522560976,90.9972880731707
3.48,3081.35757926829,92.8866911707317
3.50,3096.54845121951,97.2181526829268
3.52,3075.88139634146,97.4952806585366
3.54,3053.47762804878,94.0664312926829
3.56,3042.0559695122,91.1995500243902
3.58,3022.45143292683,91.5795551219512
3.60,3024.1435304878,94.8839188048781
3.62,3032.58418902439,94.3757902195122
3.64,3037.33329878049,90.2957010243902
3.66,3048.25096341463,91.7794161219512
3.68,3055.29365853659,93.962681097561
3.70,3056.97253658537,88.3259751951219
3.72,3053.09921951219,86.1068414634146
3.74,3053.12731097561,87.2213921219512
3.76,3038.81884146341,83.6182191463415
3.78,3033.3096097561,82.842711902439
3.80,3033.17906707317,87.4454081463415
3.82,3038.03723780488,88.6706208292683
3.84,3043.59273780488,85.2036472682927
3.86,3060.00971951219,85.1562102926829
3.88,3080.74617682927,88.9199559756098
3.90,3087.92106707317,94.2045951219512
3.92,3065.37023170732,94.3169305365854
3.94,3051.90120121951,92.4494270243902
3.96,3040.00859756098,89.4510027317073
3.98,3023.38175609756,89.1378604878049
4.00,3028.11764634146,91.4678745121951
4.02,3033.56243292683,90.7489715121951
4.04,3039.73925,85.8692200487805
4.06,3039.90614634146,88.2742456097561
4.08,3049.84556707317,88.938145
4.10,3053.47762804878,85.9500520731707
4.12,3048.50048170732,84.4264666341463
4.14,3050.60238414634,85.4250440731707
4.16,3035.70729878049,82.7067307560976
4.18,3030.70536585366,81.7627931463415
4.20,3033.98545731707,85.3762247317073
4.22,3036.11379878049,85.8222923658537
4.24,3049.46385365854,81.8867695365854
4.26,3064.468,81.4635473170732
4.28,3079.22593292683,86.2943339268293
4.30,3087.28487804878,89.9602954146341
4.32,3071.57183536585,91.0460346585366
4.34,3052.81334756098,90.3338252195122
4.36,3043.34156707317,87.1050551219512
4.38,3023.78825609756,86.7292698780488
4.40,3030.17658536585,88.513904195122
4.42,3034.52745731707,87.1638420487805
4.44,3038.14795121951,82.830779902439
4.46,3045.82848780488,82.3992634878049
4.48,3057.31789634146,86.2902595853658
4.50,3059.91057317073,83.6818079756098
4.52,3049.97445731707,82.435205
4.54,3050.25206707317,83.6412100731707
4.56,3035.61145731707,81.0438901463415
4.58,3026.89153658537,80.0150461707317
4.60,3033.95406097561,83.2510918780488
4.62,3035.43795121951,83.4155206585366
4.64,3051.69960365854,79.6934642195122
4.66,3063.46166463415,78.2892715365854
4.68,3074.92298170732,83.4601201463415
4.70,3083.26118902439,86.399612
4.72,3065.09427439024,87.4780756341463
4.74,3049.2853902439,87.9990092926829
4.76,3037.35973780488,84.7587437317073
4.78,3026.73455487805,83.9967691219512
4.80,3030.70371341463,85.3843006585366
4.82,3037.85216463415,83.4911142439024
4.84,3044.35451219512,79.2486334390244
4.86,3057.93921341463,76.485938902439
4.88,3053.67592073171,83.2043097073171
4.90,3056.66187804878,80.9883044878049
4.92,3047.86429268293,80.0862743902439
4.94,3051.42199390244,81.5793750243902
4.96,3040.12096341463,79.6089216341463
4.98,3029.99646951219,78.3057871707317
5.00,3030.72023780488,80.6913868536585
5.02,3033.78055487805,81.0736473902439
5.04,3056.31486585366,77.0459425853659
5.06,3059.97171341463,76.3628355853659
5.08,3068.54952439024,81.5714446097561
5.10,3077.35867682927,82.7554773414634
5.12,3059.35700609756,84.2079800731707
5.14,3050.40243902439,85.1065906341463
5.16,3037.06890853659,82.8364548780488
5.18,3026.49990853659,81.7029148780488
5.20,3031.43409146341,83.052031195122
5.22,3038.22065853659,80.9303906341463
5.24,3047.43300609756,76.4249692926829
5.26,3058.21021341463,73.722516804878
5.28,3059.61148170732,81.9383536097561
5.30,3060.00145731707,79.0247629268293
5.32,3048.64424390244,78.2131686585366
5.34,3051.84501829268,80.0348358292683
5.36,3041.71556707317,78.3143723902439
5.38,3032.94111585366,77.1081490487805
5.40,3036.52690853659,79.1569607560976
5.42,3038.40077439024,79.1616171463415
5.44,3057.92268902439,75.2151081463415
5.46,3056.56603658537,75.0371467317073
5.48,3071.26943902439,79.2767900487805
5.50,3066.79298170732,80.1242530731707
5.52,3058.7836097561,82.0415217560976
5.54,3050.99401219512,83.0361703658537
5.56,3040.01190243902,81.0047473658537
5.58,3028.56380487805,79.7862282439024
5.60,3029.238,80.8182734878049
5.62,3033.59052439024,78.8934381707317
5.64,3049.44898170732,74.456334804878
5.66,3060.63434146341,72.7414735853659
5.68,3058.72742682927,80.3826099756098
5.70,3057.08325,77.7422184390244
5.72,3049.07387804878,77.0716982439024
5.74,3055.70511585366,78.9551353414634
5.76,3044.71970121951,77.3942260243902
5.78,3035.25287804878,76.1251414146341
5.80,3031.57454878049,77.9858786097561
5.82,3044.68830487805,77.6463986585366
5.84,3057.19561585366,73.372851
5.86,3057.3608597561,74.333377
5.88,3069.45836585366,77.0947619268293
5.90,3067.47213414634,77.9511739512195
5.92,3054.82106097561,79.7313701463415
5.94,3050.90312804878,81.4690040243902
5.96,3039.14602439024,79.5344921463415
5.98,3027.4831097561,78.1503073902439
6.00,3031.47870731707,78.8905279268293
6.02,3040.28290243902,77.3949535853659
6.04,3046.82160365854,73.1045265121951
6.06,3058.89432317073,72.440336097561
6.08,3056.81225,78.6285332195122
6.10,3059.97336585366,76.449488097561
6.12,3052.57374390244,75.597004902439
6.14,3052.6728902439,77.5564721219512
6.16,3046.23829268293,76.3669826829268
6.18,3032.16777439024,75.0874939512195
6.20,3032.87501829268,76.9879559756098
6.22,3039.52773780488,76.5900528780488
6.24,3050.01907317073,72.3715088292683
6.26,3059.36361585366,73.7422337073171
6.28,3068.98907317073,75.3455598292683
6.30,3065.52390853659,76.6469481463415
6.32,3052.01687195122,78.4627948292683
6.34,3052.90257926829,79.5845483414634
6.36,3044.13804268293,78.2096763658537
6.38,3027.21045731707,76.9245854146341
6.40,3036.72354878049,77.7241749268293
6.42,3038.04054268293,76.1984795609756
6.44,3055.53987195122,72.5678775365854
6.46,3057.76075,72.345534902439
6.48,3058.67785365854,77.20004
6.50,3057.05846341463,75.4797948292683
6.52,3052.08131707317,74.5145396829268
6.54,3057.26832317073,76.5841596341463
6.56,3042.35010365854,75.4592776097561
6.58,3030.1732804878,74.397838902439
6.60,3037.54976829268,75.9367758780488
6.62,3038.97251829268,75.8671482926829
6.64,3057.90616463415,71.3565612682927
6.66,3057.33607317073,73.2448002682927
6.68,3068.48177439024,74.42585
6.70,3063.70787804878,75.317767
6.72,3051.28649390244,77.1037836829268
6.74,3053.4313597561,78.515543
6.76,3039.46494512195,76.7407307560976
6.78,3030.70371341463,75.7748935609756
6.80,3036.77312195122,76.6861636829268
6.82,3039.42032926829,75.3227144146341
6.84,3051.98547560976,71.6061146829268
6.86,3059.50076829268,71.751917902439
6.88,3061.98273170732,75.9163314146341
6.90,3057.38564634146,74.3776854634146
6.92,3053.25454878049,73.726663902439
6.94,3052.38701829268,76.2911708292683
6.96,3042.67728658537,74.7960330243902
6.98,3032.5445304878,73.8837443170732
7.00,3034.85133536585,75.258761804878
7.02,3037.53654878049,75.1497731707317
7.04,3056.6156097561,70.8216584390244
7.06,3058.66959146341,72.4546690487805
7.08,3066.6905304878,73.8289589756098
7.10,3060.60294512195,74.5627769756098
7.12,3052.52912804878,76.0403805609756
7.14,3055.20607926829,77.4642901463415
7.16,3036.64753658537,76.0313588048781
7.18,3028.57537195122,75.1331847804878
7.20,3032.3545,75.9211333170732
7.22,3036.55995731707,74.8992011707317
7.24,3049.28704268293,71.274637902439
7.26,3058.2217804878,71.6686849268293
7.28,3062.61396341463,75.3053984634146
7.30,3061.03918902439,73.8601713414634
7.32,3050.5858597561,73.402681
7.34,3049.92653658537,75.6969717804878
7.36,3043.65718292683,74.3272654878049
7.38,3032.01905487805,73.223701
7.40,3032.72795121951,74.6766402682927
7.42,3044.23388414634,74.8218614390244
7.44,3058.39859146341,70.5126632926829
7.46,3056.58256097561,71.9645112195122
7.48,3068.26695731707,73.1716076341463
7.50,3057.76240243902,73.8980772682927
7.52,3050.26198170732,75.1331120243902
7.54,3052.90588414634,77.1420533902439
7.56,3039.62357926829,75.4577497317073
7.58,3025.78440243902,74.4631738780488
7.60,3031.59768292683,75.0621020731707
7.62,3041.56684756098,74.1973958536585
7.64,3050.79406707317,70.3336832926829
7.66,3059.29586585366,71.4483794634146
7.68,3061.54483536585,74.7317166341463
7.70,3061.59110365854,73.6712237560976
7.72,3051.03697560976,72.9032103902439
7.74,3054.78801219512,75.3768449512195
7.76,3047.21323170732,74.2217691463415
7.78,3031.61420731707,72.9456271951219
7.80,3033.07331097561,74.2880499512195
7.82,3046.88604878049,74.3682271707317
7.84,3055.80591463415,70.0203227804878
7.86,3058.23995731707,71.5646437073171
7.88,3065.34048780488,73.0575988292683
7.90,3055.60596951219,73.4560839756098
7.92,3054.19478658537,74.715201
7.94,3051.82023170732,76.2999015609756
7.96,3039.03035365854,74.9517310731707
7.98,3030.12205487805,74.2660048536585
8.00,3030.81938414634,74.7563809512195
8.02,3039.85987804878,73.8952397804878
8.04,3054.15347560976,70.242519902439
8.06,3062.17441463415,71.0906377317073
8.08,3059.37683536585,74.4480406097561
8.10,3059.9419695122,73.2965298536585
8.12,3050.26859146341,72.8650134390244
8.14,3055.35975609756,75.4166425365854
8.16,3041.73209146341,73.815499097561
8.18,3027.68140243902,72.9694911951219
8.20,3030.86730487805,74.0148508048781
8.22,3044.63542682927,73.7022178536585
8.24,3059.19341463415,69.4965516341463
8.26,3055.08214634146,71.1813645853659
8.28,3065.46772560976,72.7329611219512
8.30,3059.58008536585,73.2746302682927
8.32,3049.89183536585,74.1276227560976
8.34,3055.47873170732,76.0395074878049
8.36,3040.37378658537,74.2994726585366
8.38,3029.24130487805,73.5683466341463
8.40,3034.23167073171,74.3327221951219
8.42,3035.6676402439,73.664530195122
8.44,3052.8761402439,69.9317058536585
8.46,3056.9543597561,70.8418846341463
8.48,3060.52858536585,74.1172913902439
8.50,3062.53299390244,73.2060212682927
8.52,3050.60568902439,72.6299384878049
8.54,3057.18074390244,75.1184152926829
8.56,3041.93534146341,73.6266242682927
8.58,3029.19338414634,72.4495761219512
8.60,3037.07056097561,73.5920651219512
8.62,3044.10168902439,73.5946115853659
8.64,3053.98162195122,69.4298342926829
8.66,3054.31045731707,71.007332
8.68,3065.57678658537,72.5707877804878
8.70,3060.04111585366,73.0186015609756
8.72,3048.06258536585,73.7710451219512
8.74,3055.14493902439,75.5958408048781
8.76,3043.18128048781,74.4905301707317
8.78,3034.94717682927,73.3730692682927
8.80,3034.73731707317,73.8203737560976
8.82,3037.03090243902,73.1818662439024
8.84,3053.19340853659,69.6455561219512
8.86,3056.17771341463,70.6557745365854
8.88,3057.31789634146,73.5687831707317
8.90,3057.09316463415,72.8170671707317
8.92,3055.01439634146,72.3183241219512
8.94,3058.45973170732,74.8741730731707
8.96,3043.90835365854,73.454556097561
8.98,3028.2961097561,72.1698289268293
9.00,3030.71362804878,73.241599
9.02,3045.28318292683,73.3086073658537
9.04,3055.23086585366,69.4876753902439
9.06,3057.22866463415,70.5964783170732
9.08,3067.63572560976,72.5560182926829
9.10,3056.66683536585,72.7056048292683
9.12,3051.89459146341,73.3037327073171
9.14,3053.86595121951,75.186515
9.16,3041.71887195122,73.8232112439024
9.18,3030.21128658537,72.9502835853659
9.20,3034.65965243902,73.7054191219512
9.22,3044.38756097561,72.9599601463415
9.24,3054.96151829268,69.5696715121951
9.26,3059.78994512195,70.3199323902439
9.28,3064.92737804878,73.7436888292683
9.30,3057.3476402439,72.6834142195122
9.32,3049.45724390244,72.1823429756098
9.34,3053.92709146341,74.3832876829268
9.36,3043.7497195122,73.1689156585366
9.38,3030.04604268293,72.088996902439
9.40,3032.15951219512,73.2650264634146
9.42,3041.11738414634,73.3639747560976
9.44,3053.87256097561,69.1765703170732
9.46,3058.35562804878,70.4737387804878
9.48,3066.71366463415,72.6217170487805
9.50,3063.16257317073,72.807245097561
9.52,3050.7081402439,73.3147916341463
9.54,3053.53711585366,75.2314782682927
9.56,3045.73760365854,74.1375175853659
9.58,3030.4575,72.7604629268293
9.60,3031.37295121951,73.7332119512195
9.62,3040.41179268293,73.1218424634146
9.64,3057.76075,69.2183323170732
9.66,3061.54648780488,70.2340074390244
9.68,3060.02459146341,73.4749278048781
9.70,3060.26584756098,72.5881764878049
9.72,3049.12179878049,72.2557538780488
9.74,3057.27823780488,74.3905632926829
9.76,3040.84473170732,73.5367704878049
9.78,3027.73593292683,72.1059490731707
9.80,3033.93588414634,73.3703045365854
9.82,3037.98105487805,73.1660054146341
9.84,3058.11437195122,69.1742421219512
9.86,3061.50187195122,70.282463
9.88,3065.50077439024,72.6233176829268
9.90,3058.54731097561,72.7681750731707
9.92,3050.33964634146,73.0868467804878
9.94,3056.39583536585,75.0673405121951
9.96,3040.94387804878,74.3210812195122
9.98,3028.41012804878,72.7132442195122
10.00,3034.3803902439,73.8273583414634
10.02,3041.61311585366,73.200491804878
10.04,3057.9028597561,69.5442068780488
10.06,3060.78967073171,70.2284779756097
10.08,3062.19259146341,73.6396476097561
10.10,3063.17744512195,72.8300905121951
10.12,3050.89486585366,72.3558662682927
10.14,3056.40079268293,74.4064968780488
10.16,3043.25398780488,73.8795972195122
10.18,3029.74034146341,72.3517919268293
10.20,3031.6224695122,73.7150956829268
10.22,3037.36304268293,73.2421082926829
10.24,3060.33029268293,69.2720990731707
10.26,3059.09922560976,69.9300324634146
10.28,3067.4556097561,72.8512625365854
10.30,3060.132,73.2298125121951
10.32,3050.03394512195,72.8971716341463
10.34,3054.64425,75.147081195122
10.36,3042.87392682927,74.470595
10.38,3027.69957926829,72.9566133658537
10.40,3030.99123780488,74.4100619268293
10.42,3038.94442682927,73.4330202926829
10.44,3058.66959146341,69.4724693658537
10.46,3061.48534756098,70.4428174390244
10.48,3066.61782317073,74.0770572682927
10.50,3060.77975609756,73.0117624878049
10.52,3052.82987195122,72.7950948292683
10.54,3058.74725609756,75.159668
10.56,3048.66572560976,74.2014701951219
10.58,3028.02676219512,72.8802922195122
10.60,3029.37515243902,75.4161332439024
10.62,3041.49909756098,73.8288134634146
10.64,3061.39942073171,69.5637782682927
10.66,3058.23995731707,70.187007
10.68,3063.37408536585,73.595411902439
10.70,3059.14879878049,73.6087262682927
10.72,3058.43329268293,73.4281456341463
10.74,3051.91607317073,75.6388396585366
10.76,3039.56243902439,74.3797226341463
10.78,3026.9956402439,73.3046785365854
10.80,3035.48256707317,76.000874
10.82,3045.56409756098,74.0489006585366
10.84,3052.28291463415,70.0254884634146
10.86,3059.38344512195,70.3521633414634
10.88,3062.66353658537,74.7585636341463
10.90,3061.24739634146,73.9349646097561
10.92,3052.73568292683,73.9085541463415
10.94,3052.38371341463,76.1442035121951
10.96,3043.95957926829,74.9418362439024
10.98,3030.34348170732,73.5136340487805
11.00,3034.28289634146,76.5529472682927
11.02,3041.60815853659,74.3595691951219
11.04,3057.95243292683,70.3120019756098
11.06,3066.68392073171,70.3806109756098
11.08,3059.19341463415,74.7254596097561
11.10,3062.23720731707,75.2688021463415
11.12,3057.47487804878,74.7823548780488
11.14,3055.55639634146,76.6996235609756
11.16,3038.74613414634,75.7384427560976
11.18,3028.74722560976,73.7219347560976
11.20,3034.29776829268,76.3225287073171
11.22,3042.15346341463,74.6123238780488
11.24,3054.00640853659,70.0823837317073
11.26,3062.33139634146,70.3587113902439
11.28,3058.74229878049,75.7959928292683
11.30,3062.77755487805,76.1522066829268
11.32,3053.50902439024,75.1475904878049
11.34,3059.38675,76.7976260243902
11.36,3045.65993902439,75.6178131463415
11.38,3028.59520121951,73.7989107073171
11.40,3032.18099390244,76.699550804878
11.42,3038.83206097561,75.0826192926829
11.44,3052.04496341463,70.7165258780488
11.46,3058.35397560976,70.5048056341463
11.48,3060.47075,75.428792804878
11.50,3065.85439634146,76.8468091463415
11.52,3057.11134146341,75.6509171707317
11.54,3051.10307317073,76.8655802195122
11.56,3040.43492682927,75.7982482682927
11.58,3032.78413414634,74.0266372926829
11.60,3037.20771341463,76.5042734390244
11.62,3041.77175,75.0260150487805
11.64,3053.77176219512,70.7832432195122
11.66,3061.65389634146,70.2787524390244
11.68,3061.80757317073,75.7109409512195
11.70,3063.34599390244,76.8414251951219
11.72,3054.81114634146,75.6322916097561
11.74,3058.07967073171,76.673213097561
11.76,3043.74806707317,75.7422988292683
11.78,3026.74612195122,74.0477365609756
11.80,3035.8708902439,76.8216355365854
11.82,3042.73016463415,75.2880097560976
11.84,3055.09206097561,70.7720387804878
11.86,3062.98245731707,70.3783555365854
11.88,3064.42338414634,75.7951925121951
11.90,3067.75470121951,77.139215902439
11.92,3055.24573780488,75.9090558048781
11.94,3059.19506707317,77.3643960243902
11.96,3041.94360365854,76.2596674390244
11.98,3030.44593292683,74.5089374634146
12.00,3029.69572560976,77.2557711707317
12.02,3042.30879268293,75.4050743170732
12.04,3056.2834695122,70.6298006097561
12.06,3060.87229268293,70.2897386097561
12.08,3062.62883536585,76.6583708536585
12.10,3063.80867682927,77.7747404146341
12.12,3060.01137195122,76.5060195853658
12.14,3055.82078658537,77.5272241707317
12.16,3044.26197560976,76.4214042439024
12.18,3030.27738414634,75.2532323414634
12.20,3034.09782317073,78.2499104878049
12.22,3045.26500609756,75.7674724390244
12.24,3059.861,70.7655634878049
12.26,3060.29724390244,70.1807499756098
12.28,3062.86348170732,76.2371858048781
12.30,3062.57265243902,77.8825649512195
12.32,3058.50104268293,76.701879
12.34,3056.26033536585,78.0002115609756
12.36,3044.64038414634,76.8202531707317
12.38,3030.07248170732,75.608936902439
12.40,3034.02346341463,78.0139624634146
12.42,3044.23553658537,75.8677303414634
12.44,3054.85906707317,70.7065582926829
12.46,3063.41704878049,69.7218772682927
12.48,3060.82106707317,76.7714338292683
12.50,3066.92848170732,78.316336804878
12.52,3057.19231097561,77.1164432439024
12.54,3059.56851829268,78.3519145365854
12.56,3043.1135304878,76.72276
12.58,3029.40489634146,75.8078520731707
12.60,3033.07992073171,78.163549
12.62,3046.53077439024,76.3227469756098
12.64,3054.27906097561,70.6699619756098
12.66,3062.94775609756,69.7661857317073
12.68,3062.1578902439,76.4110728780488
12.70,3065.1521097561,77.940988097561
12.72,3055.07884146341,77.558
12.74,3054.85080487805,78.5851705853658
12.76,3044.37929878049,77.2969511219512
12.78,3025.17630487805,76.6389449756098
12.80,3034.73566463415,78.850803097561
12.82,3043.95462195122,76.5557847560976
12.84,3051.30467073171,70.6404957560976
12.86,3060.79132317073,69.6000835609756
12.88,3058.94059146341,76.8406976341463
12.90,3067.02101829268,78.4324555365854
12.92,3057.37903658537,78.1332097073171
12.94,3061.42916463415,79.2984713658537
12.96,3042.91358536585,77.387969
12.98,3029.41481097561,77.0123292682927
13.00,3034.3258597561,79.1478662439024
13.02,3041.52884146341,76.7175943170732
13.04,3059.1091402439,70.5733418780488
13.06,3063.65665243902,69.8609141707317
13.08,3063.65995731707,76.3869178536585
13.10,3063.55750609756,78.176135804878
13.12,3053.79324390244,77.963688
13.14,3060.79297560976,79.2002506341463
13.16,3043.79268292683,78.1266616585366
13.18,3026.34457926829,77.5098354634146
13.20,3037.99262195122,79.540530902439
13.22,3039.89292682927,76.3653820487805
13.24,3059.68914634146,70.3943618780488
13.26,3063.66987195122,69.456172
13.28,3060.33855487805,77.000833804878
13.30,3065.37023170732,78.5451547317073
13.32,3055.83565853659,78.2670081707317
13.34,3059.20498170732,79.3502737073171
13.36,3041.89237804878,77.6950724878049
13.38,3029.89071341463,77.0737354146341
13.40,3029.83287804878,78.9495331219512
13.42,3045.22865243902,76.0511484634146
13.44,3056.16945121951,70.5158645609756
13.46,3060.78967073171,69.5057916585366
13.48,3060.56989634146,76.4045248292683
13.50,3064.13751219512,77.671354
13.52,3060.04937804878,77.7174813658537
13.54,3060.00476219512,78.7487990487805
13.56,3042.08736585366,77.5674582926829
13.58,3033.59052439024,76.5739737804878
13.60,3034.83481097561,78.9198486341463
13.62,3045.05679878049,75.7855887073171
13.64,3058.45973170732,70.4015647317073
13.66,3059.9221402439,69.1646383170732
13.68,3065.17028658537,76.4723335121951
13.70,3064.03671341463,77.6303923170732
13.72,3054.9086402439,77.0405586341463
13.74,3060.45257317073,78.3457302682927
13.76,3044.68830487805,77.1693369268293
13.78,3031.35807926829,76.3116152926829
13.80,3030.97967073171,78.4025527804878
13.82,3041.46274390244,75.3101276097561
13.84,3061.0738902439,69.9073325609756
13.86,3061.26392073171,69.1193112682927
13.88,3062.55117073171,75.896469
13.90,3068.34957926829,77.1849794878049
13.92,3058.43659756098,77.0375756341463
