"ID番号","PCD-400A"
"タイトル",""
"試験日時","2021/02/26","18:27:46"
"測定CH数",2
"サンプリング周波数(Hz)",50
"集録データ数/CH",45100
"測定時間(sec)",902
"CH名称"
"レンジ","5kμε","2kμε"
"ハイパスフィルタ","***","***"
"ローパスフィルタ","FLAT","FLAT"
"ローパス(デジタル)","***","***"
"校正係数",2.71,0.2983
"オフセット",0,0
"単位","g","g"
"Time(sec)","CH1","CH2"
72.98,3056.36609146341,87.5776059756098
73.00,3051.5955,87.5086331951219
73.02,3057.35755487805,87.5212927560976
73.04,3055.91662804878,87.4002266097561
73.06,3054.9896097561,87.6209686097561
73.08,3053.34047560976,87.7752115365854
73.10,3056.22893902439,87.0501242682927
73.12,3057.45835365854,86.727742
73.14,3054.32037195122,86.9375705853658
73.16,3056.07526219512,87.0013776829268
73.18,3055.07057926829,86.9866809512195
73.20,3054.89211585366,86.7354541463415
73.22,3052.56052439024,86.47717
73.24,3053.086,86.7329804390244
73.26,3055.97115853659,86.6163524146342
73.28,3054.73182926829,85.9810461707317
73.30,3056.58256097561,85.554768195122
73.32,3052.08627439024,85.5283577317073
73.34,3053.27933536585,85.8086142195122
73.36,3054.09398780488,85.6720510243902
73.38,3055.42089634146,85.6777987560976
73.40,3053.58503658537,85.4972908780488
73.42,3056.68666463415,85.273856902439
73.44,3056.39418292683,85.087092
73.46,3056.71310365854,85.3443575609756
73.48,3055.45725,85.8933750731707
73.50,3054.75331097561,86.4109619512195
73.52,3054.85741463415,86.1916023170732
73.54,3053.74367073171,85.4850678536585
73.56,3052.38536585366,85.378261902439
73.58,3054.01467073171,85.4691342682927
73.60,3053.8180304878,85.5535313414634
73.62,3054.44595731707,85.3343899756098
73.64,3055.35479878049,85.3168557560976
73.66,3053.81637804878,86.0981834878049
73.68,3058.06810365854,86.5979451219512
73.70,3054.21957317073,86.4036135853658
73.72,3051.1344695122,86.2092820487805
73.74,3054.19313414634,85.9395024390244
73.76,3056.55116463415,85.4679701707317
73.78,3054.75496341463,85.4969998536585
73.80,3054.07911585366,85.4238072195122
73.82,3056.11657317073,85.1204142926829
73.84,3054.34515853659,84.6298199268293
73.86,3052.64975609756,84.6489547804878
73.88,3056.42227439024,84.4728122682927
73.90,3055.59605487805,84.5757621463415
73.92,3056.66187804878,84.9557672439024
73.94,3054.47239634146,84.8251700487805
73.96,3054.6376402439,84.3609133902439
73.98,3055.22921341463,84.2229678292683
74.00,3051.97390853659,83.9779980487805
74.02,3055.40602439024,83.9663570731707
74.04,3056.16945121951,84.3106389268293
74.06,3053.99318902439,83.742923097561
74.08,3055.88853658537,83.453572097561
74.10,3054.35342073171,83.2365406585366
74.12,3052.30604878049,83.3840900243902
74.14,3052.65636585366,82.6824302195122
74.16,3050.84694512195,82.0287894390244
74.18,3056.35782926829,82.4878804146341
74.20,3052.7538597561,82.9968820731707
74.22,3055.40602439024,83.8308124634146
74.24,3052.91910365854,84.3561842439024
74.26,3052.97363414634,83.9858557073171
74.28,3054.10555487805,83.9428568536585
74.30,3055.54978658537,83.8455819512195
74.32,3051.49470121951,83.612325902439
74.34,3054.39142682927,83.8445633658537
74.36,3051.00227439024,84.2451584390244
74.38,3055.89845121951,84.5838380731707
74.40,3053.45779878049,85.0257586097561
74.42,3051.78387804878,85.1276171463415
74.44,3051.63185365854,84.6211619512195
74.46,3050.80893902439,84.2613830487805
74.48,3054.80453658537,83.660563195122
74.50,3054.08407317073,83.5457540731707
74.52,3053.34873780488,83.9786528536585
74.54,3056.88,84.1084497317073
74.56,3050.46523170732,84.1257656829268
74.58,3052.55391463415,83.9467129268293
74.60,3054.35176829268,83.7758816097561
74.62,3050.9246097561,83.9803262439024
74.64,3054.75826829268,83.9841823170732
74.66,3052.44154878049,84.0324196097561
74.68,3051.36415853659,84.2769528536585
74.70,3051.23692073171,84.065741902439
74.72,3051.91442073171,84.2163470243902
74.74,3050.17770731707,84.4247932439024
74.76,3055.14824390244,84.5977344878049
74.78,3051.77726829268,84.7868275853659
74.80,3052.24160365854,84.3672431707317
74.82,3051.51287804878,83.6734410243902
74.84,3053.72879878049,83.6607087073171
74.86,3051.68307926829,83.9739237073171
74.88,3052.53904268293,84.1854256829268
74.90,3052.58365853659,83.7381211951219
74.92,3050.58751219512,83.9102621219512
74.94,3055.02100609756,84.4824888292683
74.96,3052.62827439024,84.9875616585366
74.98,3054.84419512195,84.8774816829268
75.00,3054.51370731707,84.0978273414634
75.02,3053.75028048781,83.1168568780488
75.04,3052.14245731707,82.2364353414634
75.06,3050.80398170732,82.8768345121951
75.08,3053.98492682927,83.082516
75.10,3052.44154878049,82.7395437560976
75.12,3049.29034756098,82.9869144878049
75.14,3051.52609756098,83.1170023902439
75.16,3050.78084756098,83.0475930731707
75.18,3050.56272560976,83.6805711219512
75.20,3050.04716463415,83.6039589512195
75.22,3050.23719512195,83.5523748780488
75.24,3049.10527439024,83.3685929756098
75.26,3048.81279268293,83.0719663658537
75.28,3049.8406097561,83.0505033170732
75.30,3048.76652439024,83.7655502439024
75.32,3051.45834756098,84.5845656341463
75.34,3049.40106097561,85.0881105853659
75.36,3049.80921341463,85.6304345365854
75.38,3047.37021341463,85.538689097561
75.40,3047.4693597561,85.646731902439
75.42,3049.03256707317,85.448035
75.44,3045.78552439024,85.2019011219512
75.46,3044.93947560976,85.4400318292683
75.48,3045.91606707317,85.1874954146341
75.50,3045.64341463415,84.2138733170732
75.52,3043.10857317073,83.5387694878049
75.54,3045.32284146341,83.5721645365854
75.56,3042.08901829268,83.0268575853658
75.58,3042.5037804878,82.1278832439024
75.60,3042.33357926829,81.4033780243902
75.62,3046.65305487805,81.5974912926829
75.64,3044.32311585366,81.6960030487805
75.66,3042.61284146341,81.2800564390244
75.68,3042.03779268293,81.0536394634146
75.70,3044.62220731707,80.193807902439
75.72,3044.16282926829,79.0801303170732
75.74,3044.11160365854,78.7501086585366
75.76,3041.29915243902,79.0810033902439
75.78,3046.29117073171,79.072199902439
75.80,3048.50213414634,79.6375875365854
75.82,3050.38591463415,79.3734101463415
75.84,3048.08406707317,78.8356698292683
75.86,3042.68554878049,78.698160804878
75.88,3047.36525609756,78.5844430243902
75.90,3048.04440853659,78.6609096829268
75.92,3044.32642073171,78.9982797073171
75.94,3043.69849390244,77.9590316097561
75.96,3045.13115853659,77.4509757804878
75.98,3041.20992073171,77.5439580731707
76.00,3038.95764634146,77.6029632682927
76.02,3044.69326219512,77.58783
76.04,3046.61670121951,77.7781599512195
76.06,3044.32642073171,77.7749586829268
76.08,3040.57207926829,78.2575498780488
76.10,3047.70896341463,78.2272105853659
76.12,3039.3261402439,78.0130166341463
76.14,3043.42749390244,77.76681
76.16,3045.25839634146,77.5037239512195
76.18,3042.60127439024,77.0597662439024
76.20,3045.70951219512,77.2748332682927
76.22,3045.32449390244,76.935717097561
76.24,3046.08626829268,76.1840738536585
76.26,3043.96949390244,76.6866729756098
76.28,3047.27767682927,77.348535195122
76.30,3047.73540243902,78.7516365365854
76.32,3046.34900609756,78.3420924634146
76.34,3049.28704268293,78.513214804878
76.36,3045.00226829268,78.7594214390244
76.38,3047.18679268293,78.8152253658536
76.40,3043.60430487805,79.0184331463415
76.42,3044.86015853659,79.0359673658537
76.44,3045.61697560976,78.3153182195122
76.46,3045.43851219512,76.9672932439024
76.48,3050.03394512195,76.6357437073171
76.50,3048.71034146341,77.5408295609756
76.52,3047.11408536585,78.5291483902439
76.54,3045.8912804878,78.7751367560976
76.56,3043.68362195122,79.6360596585366
76.58,3042.46081707317,79.400329902439
76.60,3048.03449390244,79.2823195121951
76.62,3045.40711585366,79.536893097561
76.64,3043.52333536585,79.1996685853659
76.66,3043.57786585366,79.5219053414634
76.68,3045.72768902439,79.8136572926829
76.70,3048.57153658537,79.1629995121951
76.72,3044.77092682927,78.6604731463415
76.74,3045.50130487805,78.4398766585366
76.76,3047.5238902439,78.1254248048781
76.78,3046.35892073171,78.194033804878
76.80,3045.13446341463,78.4773460487805
76.82,3047.08268902439,78.5004824878049
76.84,3046.96536585366,78.8681190487805
76.86,3050.74945121951,78.9214492682927
76.88,3046.35065853659,77.9274554634146
76.90,3046.30604268293,77.7761955365854
76.92,3045.26335365854,77.9348038292683
76.94,3046.28786585366,78.6409745121951
76.96,3046.62826829268,79.3141139268293
76.98,3046.1622804878,79.1275672926829
77.00,3048.81609756098,79.3059652439024
77.02,3046.06148170732,79.8218787317073
77.04,3046.81334146341,80.5125523658537
77.06,3045.20221341463,80.3220041463415
77.08,3048.47734756098,80.489634195122
77.10,3046.22176829268,81.0231546585366
77.12,3047.48588414634,81.4385192195122
77.14,3046.33248170732,81.1480041219512
77.16,3048.35506707317,80.6372563170732
77.18,3047.78001829268,80.0603732195122
77.20,3046.60513414634,80.2605252439024
77.22,3045.55087804878,80.280314902439
77.24,3050.57925,80.5821071951219
77.26,3048.46412804878,80.5895283170732
77.28,3045.5525304878,80.799866195122
77.30,3048.8722804878,81.3948655609756
77.32,3046.08792073171,81.3396436829268
77.34,3049.24242682927,81.8546113414634
77.36,3049.33165853659,81.7468595609756
77.38,3043.34817682927,81.3695464390244
77.40,3048.36498170732,81.4121815121951
77.42,3047.84776829268,81.4769344390244
77.44,3046.55225609756,81.529027804878
77.46,3046.55060365854,81.8025179756098
77.48,3047.62964634146,81.9689839268293
77.50,3043.32834756098,82.2967501463415
77.52,3048.89541463415,82.1609145121951
77.54,3043.52829268293,82.2619727317073
77.56,3044.16448170732,81.8901163170732
77.58,3046.82656097561,81.7883305365854
77.60,3046.70262804878,82.1644795609756
77.62,3050.20745121951,82.5057056585366
77.64,3045.90615243902,82.6851949512195
77.66,3043.27216463415,83.2560392926829
77.68,3045.45503658537,83.4055530731707
77.70,3045.65002439024,83.2732097317073
77.72,3049.28043292683,82.8965514146341
77.74,3047.82793902439,82.3591021219512
77.76,3046.8662195122,82.7075310731707
77.78,3045.98216463415,82.5555435853659
77.80,3039.9557195122,83.4168302682927
77.82,3046.46467682927,83.9324527317073
77.84,3043.59934756098,83.9102621219512
77.86,3041.16365243902,83.4257792682927
77.88,3044.77092682927,82.7230281219512
77.90,3048.49717682927,82.010454902439
77.92,3043.13170731707,83.2401784634146
77.94,3042.17659756098,83.6628913902439
77.96,3042.94828658537,83.6583077560976
77.98,3043.61752439024,83.6398277073171
78.00,3045.69794512195,83.7242247804878
78.02,3042.76817073171,84.0345295365854
78.04,3043.88191463415,83.5972653902439
78.06,3042.32366463415,82.6886872439024
78.08,3042.74173170732,83.2083112926829
78.10,3043.09700609756,83.355787902439
78.12,3046.06478658537,83.6412828292683
78.14,3045.31788414634,83.8554767804878
78.16,3040.06643292683,83.3458203170732
78.18,3040.73401829268,83.2684805853659
78.20,3044.60733536585,83.2818677073171
78.22,3040.56216463415,83.4083178048781
78.24,3044.0818597561,83.4350192926829
78.26,3043.58447560976,83.7965443414634
78.28,3041.33715853659,85.1623945609756
78.30,3040.33908536585,85.3973967560976
78.32,3046.07139634146,85.2681819268293
78.34,3043.45062804878,85.127035097561
78.36,3040.55390243902,85.4276632926829
78.38,3041.91551219512,85.3526517560976
78.40,3040.43988414634,85.0550065609756
78.42,3041.17687195122,84.705268
78.44,3039.69298170732,84.9335038780488
78.46,3043.02595121951,84.7540145853659
78.48,3038.37103048781,84.5643394390244
78.50,3042.65084756098,84.4948573658537
78.52,3040.15731707317,84.6809674634146
78.54,3035.13059756098,84.5435311951219
78.56,3034.42831097561,84.5882034390244
78.58,3040.64974390244,84.262619902439
78.60,3043.36965853659,83.753691
78.62,3037.11682926829,83.3724490487805
78.64,3040.46962804878,82.729867195122
78.66,3040.23663414634,82.6435057073171
78.68,3041.51231707317,82.3275259756098
78.70,3038.07524390244,82.9286368536585
78.72,3041.01658536585,82.6889782682927
78.74,3041.36029268293,82.6831577804878
78.76,3043.4522804878,82.7318316097561
78.78,3042.76156097561,82.6026167804878
78.80,3043.80259756098,83.3103153414634
78.82,3039.27821951219,83.9398738536585
78.84,3038.70812804878,83.2015449756098
78.86,3038.08846341463,83.2206070731707
78.88,3040.62165243902,83.9160826097561
78.90,3039.29143902439,84.1332595609756
78.92,3040.47458536585,84.5056980243902
78.94,3038.17108536585,83.9108441707317
78.96,3036.90201219512,83.440476
78.98,3041.17026219512,83.4366199268293
79.00,3041.58171951219,83.2860148048781
79.02,3037.64726219512,83.3991505365854
79.04,3039.61366463415,82.482933
79.06,3039.77229878049,82.616513195122
79.08,3039.26830487805,83.6887925609756
79.10,3043.11683536585,83.7225513902439
79.12,3041.99152439024,83.6837723902439
79.14,3041.37681707317,83.5904263170732
79.16,3039.01713414634,84.0157584634146
79.18,3036.22451219512,84.4741218780488
79.20,3038.53792682927,85.3841551463415
79.22,3042.31540243902,85.6297069756098
79.24,3037.81250609756,85.9138922926829
79.26,3042.8491402439,85.859689
79.28,3036.92349390244,85.0539879756098
79.30,3036.70867682927,84.4174448780488
79.32,3041.45778658537,84.1629440487805
79.34,3039.04026829268,84.3600403170732
79.36,3040.03503658537,85.1808746097561
79.38,3041.73539634146,86.2258704390244
79.40,3042.1171097561,86.5414863902439
79.42,3040.97196951219,85.4988187560976
79.44,3041.0397195122,85.0616273658537
79.46,3037.10856707317,84.337194902439
79.48,3041.23140243902,83.8552585121951
79.50,3042.72025,83.0943024878049
79.52,3043.24242073171,82.9008440243902
79.54,3041.50240243902,81.8840775609756
79.56,3040.40022560976,81.7910225121951
79.58,3046.43328048781,81.901902804878
79.60,3040.91909146341,81.8910621463415
79.62,3041.30245731707,82.2326520243902
79.64,3046.34239634146,82.6114930243902
79.66,3043.81581707317,82.7837794634146
79.68,3040.91578658537,82.4729654146341
79.70,3044.76762195122,82.3185769756098
79.72,3045.4913902439,82.3574287317073
79.74,3043.601,82.287873902439
79.76,3045.42529268293,83.0648362682927
79.78,3046.07800609756,83.5613238780488
79.80,3044.63707926829,83.4316725121951
79.82,3038.91468292683,83.3415277073171
79.84,3043.10857317073,83.5498284146341
79.86,3040.87447560976,83.302093902439
79.88,3043.14657926829,83.2927811219512
79.90,3043.00281707317,83.139847804878
79.92,3045.97720731707,82.5471038780488
79.94,3044.15456707317,81.5632231707317
79.96,3042.33523170732,81.1974782682927
79.98,3042.70042073171,81.6097143170732
80.00,3041.0331097561,81.4217853170732
80.02,3042.62440853659,81.9195097804878
80.04,3043.059,82.3262163658537
80.06,3044.08846951219,81.9336244634146
80.08,3043.70014634146,81.5774833658537
80.10,3046.22507317073,81.592180097561
80.12,3044.86511585366,81.8895342682927
80.14,3041.81636585366,82.1574949756098
80.16,3043.37792073171,81.8324934878049
80.18,3041.72217682927,81.6890184634146
80.20,3048.2146097561,81.4822456341463
80.22,3044.11160365854,82.3163215365854
80.24,3045.64837195122,82.0303173170732
80.26,3044.37599390244,81.5573299268293
80.28,3045.31623170732,81.7660671707317
80.30,3046.38205487805,82.0957250487805
80.32,3045.08323780488,81.8944816829268
80.34,3042.03283536585,81.1128629268293
80.36,3047.03146341463,81.2284723658537
80.38,3047.75688414634,81.4351724390244
80.40,3042.48725609756,81.1183923902439
80.42,3044.92295121951,80.9076179756098
80.44,3045.8499695122,81.2054814390244
80.46,3046.25977439024,80.7332216097561
80.48,3043.9265304878,80.3436127073171
80.50,3041.16034756098,79.6893171219512
80.52,3046.55556097561,80.1583029268293
80.54,3044.42721951219,80.068521902439
80.56,3045.91937195122,80.3586004634146
80.58,3042.5037804878,80.7263097804878
80.60,3043.69518902439,80.5423096097561
80.62,3046.55721341463,80.8443929268293
80.64,3045.68968292683,80.4989469756098
80.66,3046.10279268293,80.536852902439
80.68,3048.57979878049,80.4021086097561
80.70,3047.53545731707,79.9000187804878
80.72,3044.2718902439,80.184204097561
80.74,3048.21295731707,80.5566425609756
80.76,3046.6563597561,80.071504902439
80.78,3048.63763414634,79.7109256829268
80.80,3042.35340853659,79.7578533658537
80.82,3047.16200609756,80.2488115121951
80.84,3047.12234756098,80.5243388536585
80.86,3047.40491463415,80.4645333414634
80.88,3044.06037804878,79.9061302926829
80.90,3045.91276219512,79.9012556341463
80.92,3045.57070731707,79.570870195122
80.94,3048.2823597561,79.3813405609756
80.96,3046.25316463415,78.9068252926829
80.98,3042.48395121951,78.5338047804878
81.00,3048.49717682927,78.5217272682927
81.02,3046.7175,78.2583501951219
81.04,3047.29089634146,78.4358023170732
81.06,3048.92350609756,78.9348363902439
81.08,3044.01576219512,79.567887195122
81.10,3047.4495304878,79.6840059268293
81.12,3047.08764634146,79.3349221707317
81.14,3046.90918292683,78.9712144390244
81.16,3043.67040243902,79.1027574634146
81.18,3046.92570731707,79.0055553170732
81.20,3046.853,78.443951
81.22,3046.7241097561,78.514378902439
81.24,3048.71364634146,78.7234799268293
81.26,3045.58723170732,78.4281629268293
81.28,3048.31210365854,79.1722395365854
81.30,3049.57952439024,79.2646397804878
81.32,3044.93286585366,79.345981097561
81.34,3047.03146341463,78.7752095121951
81.36,3048.33358536585,78.8769952926829
81.38,3046.42336585366,80.0181019268293
81.40,3049.36305487805,80.1762009268293
81.42,3048.65415853659,80.0404380487805
81.44,3049.53325609756,79.6439173170732
81.46,3046.07304878049,79.6483554390244
81.48,3044.27354268293,78.6871018780488
81.50,3048.71860365854,78.5605790243902
81.52,3048.46743292683,78.5616703658537
81.54,3044.25040853659,78.174826195122
81.56,3050.52802439024,78.6296245609756
81.58,3047.11573780488,79.348964097561
81.60,3048.8309695122,79.4433287560976
81.62,3044.3594695122,78.9557173902439
81.64,3048.35506707317,78.6884842439024
81.66,3046.83317073171,78.5806597073171
81.68,3047.76184146341,78.6494142195122
81.70,3048.28566463415,78.4356568048781
81.72,3049.40767073171,78.1283350487805
81.74,3047.90725609756,78.6025592926829
81.76,3048.22287195122,78.5816055365854
81.78,3050.50158536585,78.4598845853659
81.80,3049.93149390244,77.7516039756098
81.82,3051.34598170732,77.6841590731707
81.84,3046.86787195122,77.4348239268293
81.86,3050.27850609756,77.6769562195122
81.88,3048.70868902439,77.9089754146341
81.90,3048.06423780488,77.9436800731707
81.92,3050.29007317073,77.4944111707317
81.94,3048.61119512195,77.7173358536585
81.96,3050.08682317073,78.1301539512195
81.98,3052.70759146341,78.1722069756098
82.00,3044.92295121951,78.6869563658537
82.02,3048.54509756098,78.8197362439024
82.04,3046.42997560976,78.5716379512195
82.06,3049.23912195122,78.8647722682927
82.08,3048.3980304878,78.3701763170732
82.10,3050.49001829268,78.1261523658537
82.12,3049.38288414634,78.4400221707317
82.14,3051.05515243902,78.8240288536585
82.16,3047.83785365854,78.9058794634146
82.18,3050.56768292683,78.7407231219512
82.20,3047.87420731707,78.4226334634146
82.22,3044.63212195122,78.6694221463415
82.24,3047.90725609756,78.9771076829268
82.26,3048.27409756098,79.0473173170732
82.28,3049.56795731707,79.0610682195122
82.30,3047.66930487805,79.3134591219512
82.32,3044.05707317073,79.8090736585366
82.34,3048.94994512195,79.2001778780488
82.36,3052.10940853659,78.7784107804878
82.38,3048.13694512195,78.9723785365854
82.40,3045.52278658537,79.2480513902439
82.42,3049.50516463415,78.8737212682927
82.44,3048.59962804878,79.2878489756097
82.46,3043.77781097561,79.5221963658537
82.48,3049.70180487805,80.1402594146341
82.50,3044.72300609756,80.052952097561
82.52,3047.33716463415,80.63049
82.54,3047.62138414634,81.2977361707317
82.56,3046.36387804878,81.6219373414634
82.58,3044.41895731707,81.4321894390244
82.60,3044.07359756098,81.6349606829268
82.62,3046.82160365854,82.0189673658537
82.64,3048.80618292683,82.1994752439024
82.66,3049.64727439024,81.8779660487805
82.68,3045.69298780488,81.6979674634146
82.70,3047.30081097561,81.8265274878049
82.72,3045.26831097561,81.3949383170732
82.74,3047.10747560976,81.2136301219512
82.76,3045.10637195122,81.2493533658537
82.78,3045.08158536585,81.5448886341463
82.80,3047.01659146341,81.6127700731707
82.82,3043.66709756098,82.0989990731707
82.84,3046.78690243902,82.302134097561
82.86,3046.72906707317,82.2607358780488
82.88,3043.30521341463,81.5726814634146
82.90,3045.83840243902,81.8806580243902
82.92,3045.99703658537,81.8269640243902
82.94,3046.02182317073,81.8946999512195
82.96,3040.38535365854,81.4629652682927
82.98,3046.59687195122,81.3461917317073
83.00,3046.7108902439,81.0026374390244
83.02,3049.0821402439,80.9279169268293
83.04,3045.82022560976,81.521242902439
83.06,3044.84032926829,81.4034507804878
83.08,3044.32972560976,81.2079551463415
83.10,3042.33357926829,80.3057795365854
83.12,3044.29832926829,79.5728346097561
83.14,3046.70262804878,79.9260654634146
83.16,3043.11848780488,80.5359798292683
83.18,3043.82738414634,80.8968500731707
83.20,3045.1047195122,80.2183994634146
83.22,3045.54922560976,79.9271568048781
83.24,3043.78442073171,80.4570394634146
83.26,3042.97472560976,80.5384535365854
83.28,3044.6916097561,80.6130285365854
83.30,3044.0818597561,80.6721792439024
83.32,3043.48532926829,80.1635413658537
83.34,3046.57704268293,79.7002305365854
83.36,3044.96591463415,79.8227518048781
83.38,3043.67866463415,79.5026249756097
83.40,3038.12812195122,79.9291212195122
83.42,3042.02953048781,80.1796204634146
83.44,3037.97279268293,80.7191069268293
83.46,3040.07634756098,80.6965525365854
83.48,3041.44952439024,80.4786480243902
83.50,3042.41620121951,80.0477136585366
83.52,3037.40931097561,79.3950187073171
83.54,3034.387,79.2270248780488
83.56,3036.88218292683,79.4976048048781
83.58,3032.20412804878,79.9135514146341
83.60,3035.20165243902,79.598372
83.62,3033.69793292683,78.622276195122
83.64,3034.48614634146,78.4151395853659
83.66,3041.92377439024,78.9294524390244
83.68,3037.47871341463,79.0873331707317
83.70,3035.5321402439,79.1005020243902
83.72,3041.86924390244,79.7734959268293
83.74,3045.31623170732,79.8240614146341
83.76,3045.15925,79.6931731951219
83.78,3043.41757926829,79.3871610487805
83.80,3040.26968292683,79.2742435853659
83.82,3042.67563414634,79.6790585121951
83.84,3040.15401219512,79.9618614634146
83.86,3043.46054268293,79.988490195122
83.88,3042.14850609756,79.868006097561
83.90,3044.25206097561,79.7103436341463
83.92,3042.74338414634,79.3015998780488
83.94,3040.22837195122,78.8103507073171
83.96,3043.1945,79.0778748780488
83.98,3042.37654268293,78.650942097561
84.00,3044.61890243902,78.4411862682927
84.02,3043.77946341463,78.6106352195122
84.04,3045.1658597561,78.4017524634146
84.06,3043.83564634146,78.128917097561
84.08,3043.90339634146,78.3094249756098
84.10,3042.6525,78.6703679756098
84.12,3045.45173170732,78.1684236585366
84.14,3042.11215243902,77.4929560487805
84.16,3045.27822560976,78.1650768780488
84.18,3046.31595731707,78.1148024146341
84.20,3046.27629878049,78.3719952195122
84.22,3042.28070121951,78.335398902439
84.24,3043.11683536585,78.7354846829268
84.26,3043.4721097561,78.5153974878049
84.28,3039.91936585366,78.1942520731707
84.30,3044.71804878049,77.6890337317073
84.32,3045.11132926829,77.5864476341463
84.34,3040.79515853659,77.4802237317073
84.36,3043.28373170732,77.5164562682927
84.38,3044.59081097561,77.6287189268293
84.40,3043.92818292683,77.7141345853659
84.42,3044.22066463415,77.6531649756098
84.44,3045.7078597561,77.5758252439024
84.46,3043.23250609756,77.3299096341463
84.48,3046.61174390244,77.5456314634146
84.50,3043.68527439024,78.2763937073171
84.52,3042.53187195122,78.6589452682927
84.54,3043.62578658537,78.8710292926829
84.56,3043.80425,79.1125067804878
84.58,3044.57098170732,78.3829086341463
84.60,3039.70124390244,77.4132153658537
84.62,3045.21047560976,77.8518618780488
84.64,3043.27216463415,77.7233746097561
84.66,3046.07635365854,77.7703750487805
84.68,3042.77147560976,77.7398902439024
84.70,3042.60457926829,78.1343738048781
84.72,3042.62936585366,78.0646734634146
84.74,3046.46632926829,77.8316356829268
84.76,3044.51314634146,78.1581650487805
84.78,3047.70400609756,78.1360471951219
84.80,3046.79516463415,78.2406704634146
84.82,3043.88852439024,78.7248622926829
84.84,3040.67287804878,78.7632047560976
84.86,3041.98326219512,77.8820556585366
84.88,3043.99593292683,77.6354124878049
84.90,3044.07525,77.6164231463415
84.92,3042.73181707317,77.1969114878049
84.94,3044.0818597561,76.9982145853659
84.96,3042.19807926829,77.162425097561
84.98,3044.9493902439,77.3285272682927
85.00,3045.80039634146,78.0854089512195
85.02,3043.44897560976,78.5655264390244
85.04,3039.75907926829,78.5376608536585
85.06,3044.46026829268,78.4271443414634
85.08,3041.11242682927,77.3753821951219
85.10,3043.21598170732,77.5879027560976
85.12,3044.19587804878,77.7395992195122
85.14,3041.4197804878,78.0978502439024
85.16,3045.50130487805,78.7820485853659
85.18,3044.74779268293,78.915265
85.20,3044.58089634146,79.0489907073171
85.22,3042.35671341463,78.3105890731707
85.24,3040.59190853659,78.1995632682927
85.26,3042.65415243902,77.6816853658537
85.28,3041.66929878049,77.6255904146341
85.30,3043.63074390244,77.7904557317073
85.32,3044.6040304878,78.1335734878049
85.34,3045.53765853659,78.5769491463415
85.36,3045.75247560976,78.5447909512195
85.38,3043.03256097561,79.0657973658537
85.40,3037.72823170732,78.5642895853659
85.42,3042.49551829268,78.7189690487805
85.44,3040.3556097561,79.0268728536585
85.46,3042.58805487805,79.7325342439024
85.48,3043.33330487805,79.6026646097561
85.50,3045.06010365854,79.6260193170732
85.52,3042.34679878049,80.2701290487805
85.54,3040.72906097561,79.978377097561
85.56,3041.22644512195,79.8443603658537
85.58,3039.62688414634,79.3545663170732
85.60,3039.96398170732,79.4574434390244
85.62,3040.45145121951,79.863859
85.64,3043.67205487805,80.0384736341463
85.66,3043.97445121951,80.3346637073171
85.68,3043.27381707317,80.322076902439
85.70,3043.61256707317,80.8448294634146
85.72,3046.57373780488,80.7203437804878
85.74,3041.90229268293,80.4841774878049
85.76,3039.55087195122,79.8306822195122
85.78,3044.51645121951,79.5940066341463
85.80,3040.5588597561,79.8774643902439
85.82,3042.86566463415,80.4869422195122
85.84,3045.54426829268,80.8174731707317
85.86,3044.56106707317,80.6273614878049
85.88,3042.16833536585,80.4952364146341
85.90,3044.79571341463,81.5762465121951
85.92,3043.38783536585,81.9153626829268
85.94,3042.71529268293,81.5503453414634
85.96,3045.75908536585,81.2052631707317
85.98,3044.83206707317,81.1933311707317
86.00,3045.52939634146,81.1345442439024
86.02,3042.27243902439,81.2194506097561
86.04,3044.32476829268,80.616229804878
86.06,3044.0207195122,80.5777418292683
86.08,3039.97389634146,80.3926503170732
86.10,3044.06698780488,80.2896276829268
86.12,3040.2944695122,79.2999992439024
86.14,3042.73181707317,79.8230428292683
86.16,3042.84748780488,80.1336386097561
86.18,3042.43933536585,80.3731516829268
86.20,3042.79956707317,80.694297097561
86.22,3041.75192073171,80.6227778536585
86.24,3045.41372560976,80.5303048536585
86.26,3042.7747804878,80.7162694390244
86.28,3046.05982926829,80.6902955121951
86.30,3041.3520304878,80.1193056585366
86.32,3041.18678658537,79.4016395121951
86.34,3044.30328658537,79.204616
86.36,3042.9301097561,79.2366286829268
86.38,3043.66709756098,79.7210387804878
86.40,3043.78772560976,80.1360395609756
86.42,3040.97527439024,80.0140275853659
86.44,3043.63570121951,80.5112427560976
86.46,3045.79709146341,81.1854007560976
86.48,3042.18651219512,81.0339953170732
86.50,3044.87337804878,80.6843295121951
86.52,3044.30989634146,80.228949097561
86.54,3041.35037804878,80.2932654878049
86.56,3044.63707926829,80.5862542926829
86.58,3040.67122560976,80.8152177317073
86.60,3046.42336585366,80.4511462195122
86.62,3044.07690243902,79.9915459512195
86.64,3046.49111585366,80.0422569512195
86.66,3045.47156097561,80.9661138780488
86.68,3046.08296341463,80.9593475609756
86.70,3046.27134146341,80.6392934878049
86.72,3043.53490243902,81.0374148536585
86.74,3044.7461402439,81.3568141219512
86.76,3045.45999390244,81.8300197804878
86.78,3046.30934756098,81.0497106341463
86.80,3045.17412195122,80.9773183170732
86.82,3044.37434146341,81.325529
86.84,3044.0075,81.3949383170732
86.86,3043.26555487805,80.6577007804878
86.88,3041.82132317073,80.4275004878049
