"ID番号","PCD-400A"
"タイトル",""
2.70,3031.04081097561,61.4756284146341
2.72,3037.71831707317,66.0567888536585
2.74,3046.94553658537,71.3804980243902
2.76,3039.97389634146,73.6475780243902
2.78,3023.95019512195,73.764278804878
2.80,3017.70232317073,75.7760576585366
2.82,3018.68552439024,76.381533902439
2.84,3019.62906707317,75.2770963414634
2.86,3020.49494512195,79.5247428292683
2.88,3023.34705487805,74.6100684390244
2.90,3018.9945304878,75.8042142682927
2.92,3026.47181707317,77.9152324390244
2.94,3035.98821341463,76.1621742682927
2.96,3025.77944512195,76.3569423414634
2.98,3029.43959756098,74.6177078292683
3.00,3033.03530487805,77.0735171463415
3.02,3030.03612804878,81.3982123414634
3.04,3024.51698170732,81.4990522926829
3.06,3028.84471951219,86.5256983170732
3.08,3028.34568292683,90.3498315609756
3.10,3025.38451219512,90.7993187317073
3.12,3016.87775609756,93.8130945609756
3.14,3017.40323170732,88.8220990243902
3.16,3013.26717682927,87.2588615121951
3.18,3014.32969512195,87.1962185121951
3.20,3026.24543292683,91.9854613902439
3.22,3042.02457317073,88.1421205365854
3.24,3033.79707926829,92.3075526341463
3.26,3034.1226097561,89.1185801219512
3.28,3038.77257317073,83.6215659268293
3.30,3043.86208536585,83.1866299756097
3.32,3039.4814695122,91.1137705853659
3.34,3037.29198780488,92.0959051463415
3.36,3034.02842073171,93.047554902439
3.38,3027.88134756098,95.1967700243902
3.40,3027.50954878049,93.5602671219512
3.42,3027.52937804878,95.8544851463415
3.44,3035.72547560976,95.7013335609756
3.46,3033.56078048781,88.6429007560976
3.48,3030.46906707317,89.8829556829268
3.50,3032.0702804878,92.5752223170732
3.52,3035.00831707317,95.9373543414634
3.54,3034.06973170732,99.7035737317073
3.56,3024.78798170732,101.21289897561
3.58,3019.3398902439,99.594075804878
3.60,3019.17134146341,96.5001955121951
3.62,3026.59244512195,96.9202164634146
3.64,3035.88576219512,98.4989510243902
3.66,3030.36000609756,99.4369226341463
3.68,3027.53929268293,96.0688973658537
3.70,3036.29556707317,88.2845769756098
3.72,3039.36249390244,91.5802826829268
3.74,3035.89898170732,95.7855123658536
3.76,3037.47706097561,95.0623895121951
3.78,3029.39332926829,97.785723
3.80,3027.13279268293,95.2594130243902
3.82,3026.90806097561,97.4977543658537
3.84,3032.26196341463,97.2122594390244
3.86,3032.38920121951,90.0737221707317
3.88,3026.05209756098,90.532885902439
3.90,3033.78716463415,90.1322908292683
3.92,3035.56023170732,93.6947203902439
3.94,3032.43381707317,96.8589558292683
3.96,3025.75631097561,99.0201757073171
3.98,3021.78054268293,98.461699902439
4.00,3021.65330487805,95.2709812439024
4.02,3021.11791463415,95.6616814878049
4.04,3033.45171951219,97.6567991951219
4.06,3027.93918292683,98.5100827073171
4.08,3022.30767073171,94.4422892926829
4.10,3032.95598780488,87.1087656829268
4.12,3034.26141463415,89.6468621463415
4.14,3036.6293597561,93.8998925853658
4.16,3035.55031707317,94.5045685121951
4.18,3026.7378597561,96.6907437317073
4.20,3029.81965853659,93.4411653902439
4.22,3026.75603658537,95.7180674634146
4.24,3034.39526219512,96.4152163902439
4.26,3029.07936585366,91.0329385609756
4.28,3024.25259146341,90.7830213658537
4.30,3030.33852439024,88.3154255609756
4.32,3030.63431097561,91.8947345365854
4.34,3032.19751829268,94.8815906097561
4.36,3027.16418902439,97.1550731463415
4.38,3022.94055487805,97.0775151463415
4.40,3024.68057317073,93.7384468048781
4.42,3020.45859146341,94.197828804878
4.44,3034.33412195122,95.983336195122
4.46,3027.58390853659,97.0027218780488
4.48,3022.9306402439,92.3950782195122
4.50,3029.92541463415,85.862017195122
4.52,3029.00500609756,88.371375
4.54,3032.77917682927,92.4579394878049
4.56,3030.55003658537,93.7595460731707
4.58,3028.32750609756,95.4510525853658
4.60,3028.57537195122,91.7369993170732
4.62,3025.14656097561,93.869698804878
4.64,3032.09341463415,95.0329232926829
4.66,3026.66680487805,92.9667228780488
4.68,3024.5500304878,90.2887164390244
4.70,3029.20495121951,86.7668120243902
4.72,3031.52332317073,90.0038035609756
4.74,3029.12728658537,92.6474691219512
4.76,3027.49798170732,95.479864
4.78,3028.49275,95.6197012195122
4.80,3024.47071341463,92.2537131219512
4.82,3024.20136585366,93.1040136341463
4.84,3036.0741402439,94.592748902439
4.86,3026.68332926829,95.7329097073171
4.88,3021.8598597561,91.2571728536585
4.90,3027.34926219512,84.6430615365854
4.92,3032.92459146341,86.7350903658537
4.94,3033.15262804878,90.7993187317073
4.96,3026.82378658537,93.0059384146341
4.98,3028.25645121951,94.021177
5.00,3024.71857926829,90.8009921219512
5.02,3028.79349390244,92.3384012195122
5.04,3029.52717682927,93.781882195122
5.06,3025.28867073171,93.1255494390244
5.08,3026.45859756098,89.1171977560976
5.10,3026.00582926829,85.6725603170732
5.12,3031.57289634146,88.4840741951219
5.14,3030.20302439024,90.8206362682927
5.16,3026.64036585366,94.1687263658537
5.18,3025.26388414634,94.4471639512195
5.20,3025.08376829268,90.8936833902439
5.22,3021.87638414634,91.8270713658537
5.24,3037.67370121951,93.3062755853659
5.26,3027.47319512195,93.9345244878049
5.28,3021.91769512195,90.350268097561
5.30,3028.91412195122,83.9119355121951
5.32,3035.10250609756,85.3479226097561
5.34,3038.82710365854,89.3574383902439
5.36,3030.85243292683,92.0254772439024
5.38,3026.47842682927,92.6263698536585
5.40,3028.86950609756,89.3193141951219
5.42,3030.32034756098,91.0134399268293
5.44,3032.20578048781,92.5659822926829
5.46,3028.80506097561,92.2198815365854
5.48,3025.48531097561,87.7135871219512
5.50,3025.77779268293,84.4646635853659
5.52,3032.51148170732,86.9798418780488
5.54,3027.18567073171,89.1949740243902
5.56,3030.91687804878,92.7923265121951
5.58,3027.33934756098,93.3403254390244
5.60,3027.34926219512,89.4059667073171
5.62,3025.06724390244,90.6238310243902
5.64,3035.70234146341,92.1495991463415
5.66,3032.69655487805,91.7012033170732
5.68,3019.42746951219,89.4171711463415
5.70,3023.68580487805,82.9897519756097
5.72,3033.00225609756,84.3609133902439
5.74,3033.90448780488,88.1071248536585
5.76,3031.40765243902,91.0550564146341
5.78,3024.9152195122,91.2942057073171
5.80,3026.71637804878,88.1301157804878
5.82,3026.29004878049,89.9012902195122
5.84,3028.23001219512,91.1419999512195
5.86,3032.9576402439,91.1737943658537
5.88,3025.42747560976,87.0066888780488
5.90,3026.81717682927,83.3068230487805
5.92,3026.73951219512,85.694459902439
5.94,3032.35780487805,88.2678430731707
5.96,3029.58170731707,91.6014547073171
5.98,3023.28591463415,91.9284206097561
6.00,3027.61530487805,88.0334956829268
6.02,3025.58941463415,89.9061648780488
6.04,3034.7191402439,91.4115612926829
6.06,3029.71059756098,90.165976902439
6.08,3024.87390853659,88.2840676829268
6.10,3028.76540243902,82.0806645365854
6.12,3029.8609695122,83.5315666341463
6.14,3032.77256707317,86.8007891219512
6.16,3028.00693292683,90.1196312682927
6.18,3028.18209146341,90.4756996097561
6.20,3026.0603597561,87.1038182682927
6.22,3029.84609756098,89.1348047317073
6.24,3033.89126829268,90.5106952926829
6.26,3025.72987195122,90.7769826097561
6.28,3026.73455487805,86.6605153658537
6.30,3027.77889634146,82.6701344390244
6.32,3030.1865,84.9375782195122
6.34,3034.929,86.8774740487805
6.36,3028.01519512195,90.8378067073171
6.38,3028.60676829268,91.1729212926829
6.40,3029.32888414634,86.8289457317073
6.42,3027.2798597561,89.0639402926829
6.44,3036.55334756098,90.221999097561
6.46,3025.42747560976,89.1304393658537
6.48,3027.76898170732,87.2749406097561
6.50,3026.57757317073,81.1298878536585
6.52,3029.45942682927,82.8108447317073
6.54,3031.88520731707,86.1608264878049
6.56,3030.07578658537,89.3762094634146
6.58,3028.04328658537,89.6222705853659
6.60,3023.13884756098,86.1152811707317
6.62,3026.16281097561,88.1747152682927
6.64,3034.54893902439,89.6726905609756
6.66,3032.0835,89.3385945609756
6.68,3025.65881707317,85.6695773170732
6.70,3026.36606097561,82.0072536341463
6.72,3031.40104268293,83.8962929512195
6.74,3035.20330487805,86.2394758292683
6.76,3026.43215853659,89.953019804878
6.78,3030.07248170732,90.2481185365854
6.80,3028.30271951219,85.5997314634146
6.82,3030.52359756098,88.417284097561
6.84,3037.30851219512,89.3898876097561
6.86,3031.85215853659,88.2495812926829
6.88,3025.69682317073,86.4665476097561
6.90,3028.96865243902,80.6047343414634
6.92,3033.29143292683,82.0196221707317
6.94,3029.97829268293,85.1410042682927
6.96,3032.93120121951,88.9470212439024
6.98,3025.1597804878,89.1042471707317
7.00,3025.84719512195,85.3212211219512
7.02,3031.10195121951,87.5486490487805
7.04,3035.05458536585,89.1527027317073
7.06,3032.20578048781,88.5261272195122
7.08,3022.90254878049,85.238570195122
7.10,3030.86895731707,81.2035170243902
7.12,3033.12949390244,83.1283523414634
7.14,3035.54205487805,85.333516902439
7.16,3032.20578048781,89.1013369268293
7.18,3028.37212195122,89.6489720731707
7.20,3031.49192682927,85.2278750487805
7.22,3026.94276219512,87.8056235853659
7.24,3036.08075,88.7888494878049
7.26,3031.92982317073,87.5135078536585
7.28,3023.10249390244,85.6429485853659
7.30,3027.37735365854,80.1906793902439
7.32,3035.58832317073,81.5481626585366
7.34,3033.2897804878,84.2704775609756
7.36,3031.91990853659,88.2667517317073
7.38,3025.41590853659,88.4999350243902
7.40,3027.50128658537,84.2997255121951
7.42,3025.29858536585,86.7780164634146
7.44,3034.45970731707,88.4368554878049
7.46,3030.61282926829,87.5885921463415
7.48,3024.42279268293,84.9343769512195
7.50,3030.16501829268,80.4341212926829
7.52,3032.32475609756,82.5174193902439
7.54,3036.58804878049,84.6475724146341
7.56,3030.60952439024,88.5435886829268
7.58,3026.14132926829,88.9873281219512
7.60,3027.98710365854,84.2797175853658
7.62,3024.24267682927,87.3313265853659
7.64,3029.95020121951,88.2998557560976
7.66,3032.69655487805,86.6592785121951
7.68,3024.80946341463,85.149735
7.70,3029.43629268293,79.7231487073171
7.72,3030.2476402439,80.9619667804878
7.74,3035.47926219512,83.796617097561
7.76,3030.2608597561,88.0275296829268
7.78,3025.87032926829,88.0900999268293
7.80,3030.87887195122,83.981053804878
7.82,3027.09974390244,86.5440328536585
7.84,3034.15235365854,87.7814685609756
7.86,3029.91715243902,86.6812508536585
7.88,3026.57922560976,84.3662973414634
7.90,3030.71858536585,79.8604394634146
7.92,3032.29831707317,82.0698966341463
7.94,3031.8868597561,84.1555229268293
7.96,3029.69572560976,88.0471010731707
7.98,3025.32998170732,88.4955696585366
8.00,3029.21982317073,83.8691549268293
8.02,3026.62549390244,86.5233701219512
8.04,3037.28207317073,87.6510168780488
8.06,3026.90145121951,86.0501644634146
8.08,3023.28095731707,84.7465934634146
8.10,3025.4307804878,79.5504984878049
8.12,3033.47650609756,80.642422
8.14,3034.55885365854,83.2793212439024
8.16,3030.43601829268,87.3327089512195
8.18,3029.84279268293,87.3781087560976
8.20,3027.98545121951,83.5870795365854
8.22,3030.73345731707,85.8629630243902
8.24,3033.74089634146,87.3010600487805
8.26,3031.30520121951,85.9287345365854
8.28,3029.57509756098,83.7957440243902
8.30,3024.07908536585,79.3094575365854
8.32,3035.41977439024,81.2416412195122
8.34,3033.63018292683,83.4502253170732
8.36,3031.53984756098,87.4040826829268
8.38,3027.86151829268,87.7016551219512
8.40,3026.96754878049,83.2980923170732
8.42,3029.08762804878,85.9229140487805
8.44,3035.41481707317,87.1076743414634
8.46,3030.69875609756,85.5383980731707
8.48,3023.47759756098,84.0433330243902
8.50,3023.00665243902,78.6310796829268
8.52,3035.24957317073,80.2469926097561
8.54,3032.6321097561,82.7981851707317
8.56,3030.31208536585,87.0162199268293
8.58,3025.50183536585,86.9229466097561
8.60,3029.36358536585,82.9046273414634
8.62,3031.90668902439,85.4208242195122
8.64,3035.97168902439,87.0721693658537
8.66,3034.67452439024,85.072177
8.68,3025.63733536585,83.2756106829268
8.70,3030.44758536585,78.9002772439024
8.72,3031.00445731707,80.7129226585366
8.74,3034.79845731707,82.8643932195122
8.76,3033.95736585366,86.8271995853658
8.78,3027.30629878049,86.9772226585366
8.80,3029.30740243902,82.5851553170732
8.82,3032.5709695122,85.6511700243902
8.84,3035.96838414634,86.9265844146341
8.86,3033.26829878049,84.9532207804878
8.88,3022.00692682927,83.5931910487805
8.90,3030.35835365854,78.5946288780488
8.92,3034.79845731707,79.805363097561
8.94,3036.84582926829,82.2531692439024
8.96,3033.68967073171,86.5125294634146
8.98,3027.5376402439,86.3980113658537
9.00,3030.21128658537,82.3964987560976
9.02,3025.55140853659,85.3207118292683
9.04,3030.87887195122,86.5420684390244
9.06,3029.88740853659,84.8986537073171
9.08,3023.17520121951,82.8878206829268
9.10,3030.54838414634,78.6115082926829
9.12,3035.07441463415,80.2937747804878
9.14,3037.94304878049,82.5986879512195
9.16,3033.84665243902,86.6350507317073
9.18,3029.69076829268,86.649019902439
9.20,3030.92679268293,82.457250097561
9.22,3031.3250304878,85.1789829512195
9.24,3032.88162804878,86.5775006585366
9.26,3029.41150609756,84.3795389512195
9.28,3023.40654268293,83.1931052682927
9.30,3030.28895121951,78.1734438292683
9.32,3035.47430487805,79.4069507073171
9.34,3037.04577439024,81.9517407317073
9.36,3032.58253658537,86.1495492926829
9.38,3024.17492682927,86.2608661219512
9.40,3029.05457926829,82.4559404878049
9.42,3022.96699390244,84.8613298292683
9.44,3039.0485304878,86.0134953902439
9.46,3031.67534756098,84.6735463414634
9.48,3021.05016463415,82.6841036097561
9.50,3026.7857804878,78.0421190731707
9.52,3034.49606097561,80.0379643414634
9.54,3039.40545731707,82.1283197804878
9.56,3030.61943902439,86.0260821951219
9.58,3027.2187195122,86.1897106585366
9.60,3026.31648780488,81.870763195122
9.62,3028.14904268293,84.8221142926829
9.64,3034.929,86.2358380243902
9.66,3028.24984146341,84.1590879756098
9.68,3022.89924390244,82.8288154878049
9.70,3028.23827439024,77.9556848292683
9.72,3031.53654268293,79.1195641219512
9.74,3036.52029878049,81.5263358292683
9.76,3030.20632926829,85.8935933414634
9.78,3028.74557317073,85.9615475365854
9.80,3029.5701402439,82.0061622926829
9.82,3026.18925,84.5108637073171
9.84,3038.55940853659,85.7607407073171
9.86,3033.08487804878,84.3764831951219
9.88,3026.07192682927,82.8598823414634
9.90,3025.7695304878,77.6480720487805
9.92,3034.46466463415,79.6001181463415
9.94,3038.17604268293,81.563514195122
9.96,3027.49963414634,85.7245809268293
9.98,3026.14793902439,86.0160418536585
10.00,3027.67479268293,81.7779264146341
10.02,3032.72299390244,84.770894
10.04,3029.24130487805,85.875768097561
10.06,3035.37185365854,83.5703456341463
10.08,3022.61502439024,82.5211299512195
10.10,3025.84719512195,77.5705140487805
10.12,3033.01712804878,78.8970032195122
10.14,3032.99895121951,81.2416412195122
10.16,3029.38341463415,85.3915035121951
10.18,3026.91797560976,85.7262543170732
10.20,3025.50844512195,81.6072406097561
10.22,3030.96479878049,84.2239864146341
10.24,3038.27023170732,85.6734333902439
10.26,3036.02291463415,83.8396159512195
10.28,3023.10084146341,82.9902612682927
10.30,3031.677,77.5649118292683
10.32,3034.53076219512,79.270242
10.34,3030.08074390244,81.5800298292683
10.36,3031.29198170732,85.2854251219512
10.38,3029.46107926829,85.5335234146341
10.40,3030.25590243902,81.6200456829268
10.42,3028.26306097561,84.3216978536585
10.44,3035.97334146341,85.7978463170732
10.46,3033.47485365854,83.3618266585366
10.48,3022.03336585366,82.3460787804878
10.50,3026.46520731707,77.4690192926829
10.52,3031.32172560976,78.6873201463415
10.54,3035.68912195122,81.103622902439
10.56,3034.18870731707,85.0085881707317
10.58,3026.19420731707,85.2051751463415
10.60,3028.65468902439,81.5428514634146
10.62,3033.06835365854,84.1696376097561
10.64,3029.45446951219,85.5797235365854
10.66,3031.11847560976,83.7966898536585
10.68,3021.85655487805,82.5387369268293
10.70,3030.63761585366,77.2650839512195
10.72,3033.17245731707,79.046517
10.74,3032.51974390244,81.2661600243902
10.76,3030.36331097561,85.2506477073171
10.78,3026.01904878049,85.332862097561
10.80,3033.38892682927,81.312432902439
10.82,3029.87253658537,83.9650474634146
10.84,3034.39856707317,85.2985212195122
10.86,3032.59079878049,83.3379626585366
10.88,3022.79183536585,82.0348281951219
10.90,3026.38093292683,76.8822413658537
10.92,3035.37681097561,78.5267474390244
10.94,3036.0741402439,80.6432223170732
10.96,3027.56573170732,85.1602118780488
10.98,3030.14188414634,85.0640283170732
11.00,3029.99812195122,81.3175258292683
11.02,3029.05127439024,83.8687911463415
11.04,3033.67314634146,85.329369804878
11.06,3030.53516463415,83.1975433902439
11.08,3023.49081707317,82.5036684878049
11.10,3026.93119512195,76.9605996829268
11.12,3031.47705487805,78.6937226829268
11.14,3033.96893292683,80.9532360487805
11.16,3032.62054268293,85.0147724390244
11.18,3028.54232317073,85.2002277317073
11.20,3026.46190243902,81.2535004634146
11.22,3026.60566463415,83.5328762439024
11.24,3038.01079878049,85.3318435121951
11.26,3028.72078658537,83.1811005121951
11.28,3022.41342682927,82.1110038292683
11.30,3026.7378597561,76.7872946585366
11.32,3035.23139634146,78.5282753170732
11.34,3032.61062804878,80.9114740487805
11.36,3028.91577439024,84.9190254146341
11.38,3028.31593902439,85.0473671707317
11.40,3027.78881097561,81.2172679268293
11.42,3026.92293292683,83.7521631219512
11.44,3028.65468902439,85.1973902439024
11.46,3034.17383536585,82.9491540731707
11.48,3023.58170121951,82.2864187804878
11.50,3025.15812804878,77.0923609756098
11.52,3035.23635365854,78.5863346829268
11.54,3033.07496341463,80.6939333170732
11.56,3030.82434146341,84.8858486341463
11.58,3026.59244512195,85.1044807073171
11.60,3022.6728597561,81.1223212195122
11.62,3032.84362195122,83.6699487317073
11.64,3035.62963414634,85.2329679756098
11.66,3026.84692073171,82.8138277317073
11.68,3025.92816463415,81.9238023902439
11.70,3026.26856707317,76.7490249512195
11.72,3032.80892073171,78.2894170487805
11.74,3037.74640853659,80.6838929756098
11.76,3029.29087804878,84.9268103170732
11.78,3023.17189634146,85.0534786829268
11.80,3029.60979878049,81.3519394634146
11.82,3033.30465243902,83.3984229756097
11.84,3035.58006097561,85.388375
11.86,3035.93533536585,82.6372486829268
11.88,3019.24735365854,82.0660405609756
11.90,3023.75190243902,77.1632981707317
11.92,3035.59823780488,78.2520931707317
11.94,3035.18017073171,80.5736674878049
11.96,3031.06229268293,84.8760265609756
11.98,3024.05925609756,85.1411497804878
12.00,3029.6445,81.2907515853659
12.02,3031.82076219512,83.7382667073171
12.04,3031.90007926829,85.6424392926829
12.06,3032.17438414634,82.8162286829268
12.08,3021.7855,81.8122672926829
12.10,3033.7227195122,76.8834054634146
12.12,3034.46301219512,78.2191346585366
12.14,3031.48531707317,80.8247487804878
12.16,3031.06229268293,85.2313673414634
12.18,3028.16556707317,84.9813046341463
12.20,3032.81387804878,81.1432749756098
12.22,3028.59024390244,83.3988595121951
12.24,3037.3068597561,85.4390132439024
12.26,3036.34844512195,82.9797843902439
12.28,3019.59271341463,82.5018495853658
12.30,3028.83645731707,77.1315037560976
12.32,3031.18622560976,78.2844696341463
12.34,3032.94276829268,80.7977562682927
12.36,3030.63431097561,84.9467454878049
12.38,3028.55719512195,84.8937062926829
12.40,3029.12728658537,81.085724902439
12.42,3027.53433536585,83.6273864146341
12.44,3033.84995731707,85.9540536585366
12.46,3034.03172560976,82.9952086829268
12.48,3021.17079268293,82.0242058048781
12.50,3027.74584756098,77.0495803902439
12.52,3033.12453658537,78.5122689756098
12.54,3038.27684146341,80.7614509756097
12.56,3030.19145731707,85.5489477073171
12.58,3028.19696341463,84.7799157560976
12.60,3030.89870121951,81.0888534146341
12.62,3027.91935365854,83.746560902439
12.64,3029.18677439024,86.1234298536585
12.66,3030.42610365854,83.2757561951219
12.68,3020.73124390244,82.4912999512195
12.70,3026.54782926829,76.9939219756098
12.72,3030.41949390244,78.2603146097561
12.74,3036.54508536585,81.0122412439024
12.76,3031.1895304878,85.8084687073171
12.78,3027.86812804878,84.7775875609756
12.80,3032.71803658537,80.8950311707317
12.82,3029.67259146341,83.7381211951219
12.84,3032.31153658537,86.6456003658537
12.86,3030.98297560976,84.1113599756098
12.88,3023.005,82.0521441463415
12.90,3024.60786585366,77.1710103170732
12.92,3032.47182317073,78.3398370243902
12.94,3030.62935365854,80.9963076585366
12.96,3030.16832317073,86.1206651219512
12.98,3028.7703597561,85.0349258780488
13.00,3027.96727439024,81.1959503902439
13.02,3028.53240853659,83.76264
13.04,3031.91990853659,86.7000946829268
13.06,3028.1473902439,83.9876018536585
13.08,3023.82295731707,82.110058
13.10,3021.63843292683,76.8831871951219
13.12,3031.94304268293,78.5398435365854
13.14,3033.09975,80.5020754878049
13.16,3026.91467073171,86.0246270731707
13.18,3031.50018902439,84.8339735365854
13.20,3029.11076219512,81.0896537317073
13.22,3030.29721341463,83.9304155609756
13.24,3033.9805,87.0957423414634
13.26,3030.22946341463,84.7922842926829
13.28,3020.06035365854,82.2624092682927
13.30,3021.77062804878,77.0819568536585
13.32,3032.05045121951,78.5365695121951
13.34,3033.94084146341,81.0005275121951
13.36,3031.25562804878,86.4075424146342
13.38,3026.21073170732,84.9196802195122
13.40,3027.19228048781,80.9402854634146
13.42,3030.46576219512,83.9055329756098
13.44,3034.48945121951,87.2462019512195
13.46,3029.22973780488,85.2754575365854
13.48,3019.5365304878,82.1016182926829
13.50,3027.17740853659,77.0294269512195
13.52,3030.78137804878,78.6191476829268
13.54,3033.68636585366,81.0160245609756
13.56,3035.13555487805,86.9348786097561
13.58,3029.64780487805,85.1315459756098
13.60,3026.89318902439,81.0140601463415
13.62,3028.08459756098,83.9891297317073
13.64,3031.91495121951,87.4948095365854
13.66,3030.59134756098,85.2429355609756
13.68,3018.81937195122,82.4031195609756
13.70,3025.4572195122,77.4615254146341
13.72,3029.99812195122,78.6219851707317
13.74,3031.19448780488,81.0305757804878
13.76,3030.96149390244,86.4354807560976
13.78,3025.47209146341,85.1060085853659
13.80,3030.44262804878,81.3044297317073
13.82,3031.57950609756,84.1903003414634
